,ID,IDPF,IDPT,Subject,Similarity
253,767,1,48,RE: Managing perceptions about the IPO,1
254,832,1,52,RE: Notification of outside visit,0.7
470,822,2,51,"RE: Guys night out - sorry, ladies",1
471,256,2,16,"RE: Guys night out - sorry, ladies",1
114,750,3,46,RE: Plants,1
115,665,3,42,RE: Concert,0.74
116,602,3,39,RE: Spam reports,0.72
117,316,3,20,RE: Supplies,0.89
118,79,3,5,RE: Tools,0.82
119,357,3,23,RE: Tools,0.82
363,42,3,3,RE: Wellhead flow rate data,0.7
364,381,3,24,RE: News on VIP Visit January 20 - Please Read!,1
365,844,3,53,RE: Safety First!,0.79
366,820,3,51,RE: Safety First!,0.79
367,533,3,34,RE: Wellhead flow rate data,0.7
368,821,3,51,RE: Safety First!,0.79
369,317,3,20,RE: Wellhead flow rate data,0.7
370,359,3,23,RE: Safety First!,0.79
371,603,3,39,RE: Hackathon Friday night - my place,0.78
372,454,3,29,RE: Hackathon Friday night - my place,0.78
373,802,3,50,RE: Hackathon Friday night - my place,0.78
406,857,3,54,RE: 2497-00 Initial flow rates,0.73
407,381,3,24,RE: News on VIP Visit January 20 - Please Read!,0.7
408,533,3,34,RE: Wellhead flow rate data,1
409,98,3,6,RE: 2497-00 Initial flow rates,0.73
410,317,3,20,RE: Wellhead flow rate data,1
411,603,3,39,RE: Hackathon Friday night - my place,0.8
412,454,3,29,RE: Hackathon Friday night - my place,0.8
413,802,3,50,RE: Hackathon Friday night - my place,0.8
414,832,3,52,RE: Notification of outside visit,0.75
468,98,3,6,RE: 2497-00 Initial flow rates,0.77
383,357,5,23,RE: Tools,1
384,844,5,53,RE: Safety First!,0.76
385,820,5,51,RE: Safety First!,0.76
386,821,5,51,RE: Safety First!,0.76
387,359,5,23,RE: Safety First!,0.76
388,577,5,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
389,399,5,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
390,499,5,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
469,317,6,20,RE: Wellhead flow rate data,0.73
264,843,7,53,RE: Safety First!,1
265,255,7,16,RE: Safety First!,1
266,602,7,39,RE: Spam reports,0.73
267,41,7,3,RE: News on VIP Visit January 20 - Please Read!,0.79
268,316,7,20,RE: Supplies,0.74
269,79,7,5,RE: Tools,0.76
270,357,7,23,RE: Tools,0.76
271,381,7,24,RE: News on VIP Visit January 20 - Please Read!,0.79
272,844,7,53,RE: Safety First!,1
273,820,7,51,RE: Safety First!,1
274,821,7,51,RE: Safety First!,1
275,359,7,23,RE: Safety First!,1
276,577,7,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
277,399,7,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
278,603,7,39,RE: Hackathon Friday night - my place,0.73
279,499,7,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
280,454,7,29,RE: Hackathon Friday night - my place,0.73
281,802,7,50,RE: Hackathon Friday night - my place,0.73
173,302,10,19,RE: How to Prepare for the January 20 VIP Meetings,0.73
174,665,10,42,RE: Concert,0.77
175,648,10,41,News on VIP Visit January 20 - Please Read!,0.74
176,532,10,34,RE: HASR Injection Progress,1
177,118,10,7,RE: Safety First!,0.8
178,843,10,53,RE: Safety First!,0.8
179,255,10,16,RE: Safety First!,0.8
180,602,10,39,RE: Spam reports,0.72
181,41,10,3,RE: News on VIP Visit January 20 - Please Read!,0.82
182,42,10,3,RE: Wellhead flow rate data,0.74
183,381,10,24,RE: News on VIP Visit January 20 - Please Read!,0.82
184,844,10,53,RE: Safety First!,0.8
185,820,10,51,RE: Safety First!,0.8
186,533,10,34,RE: Wellhead flow rate data,0.74
187,821,10,51,RE: Safety First!,0.8
188,317,10,20,RE: Wellhead flow rate data,0.74
189,359,10,23,RE: Safety First!,0.8
190,577,10,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.73
191,399,10,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.73
192,603,10,39,RE: Hackathon Friday night - my place,0.79
193,499,10,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.73
194,454,10,29,RE: Hackathon Friday night - my place,0.79
195,802,10,50,RE: Hackathon Friday night - my place,0.79
255,293,10,18,RE: Cased-hole inspection schedule,1
256,42,10,3,RE: Wellhead flow rate data,0.83
257,533,10,34,RE: Wellhead flow rate data,0.83
258,317,10,20,RE: Wellhead flow rate data,0.83
259,603,10,39,RE: Hackathon Friday night - my place,0.71
260,454,10,29,RE: Hackathon Friday night - my place,0.71
261,802,10,50,RE: Hackathon Friday night - my place,0.71
262,832,10,52,RE: Notification of outside visit,0.77
44,228,11,14,RE: Anyone have time to help on a project?,0.97
45,78,11,5,RE: Anyone have time to help on a project?,0.97
466,649,11,41,RE: When you have a minute,1
467,650,11,41,RE: Too funy - you have to see this...,1
120,149,12,10,RE: HASR Injection Progress,0.8
121,665,12,42,RE: Concert,0.81
122,532,12,34,RE: HASR Injection Progress,0.8
123,118,12,7,RE: Safety First!,1
124,843,12,53,RE: Safety First!,1
125,255,12,16,RE: Safety First!,1
126,602,12,39,RE: Spam reports,0.73
127,41,12,3,RE: News on VIP Visit January 20 - Please Read!,0.79
128,316,12,20,RE: Supplies,0.74
129,79,12,5,RE: Tools,0.76
130,357,12,23,RE: Tools,0.76
131,381,12,24,RE: News on VIP Visit January 20 - Please Read!,0.79
132,844,12,53,RE: Safety First!,1
133,820,12,51,RE: Safety First!,1
134,821,12,51,RE: Safety First!,1
135,359,12,23,RE: Safety First!,1
136,577,12,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
137,399,12,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
138,603,12,39,RE: Hackathon Friday night - my place,0.73
139,499,12,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
140,454,12,29,RE: Hackathon Friday night - my place,0.73
141,802,12,50,RE: Hackathon Friday night - my place,0.73
415,358,12,23,"RE: Guys night out - sorry, ladies",1
416,201,12,13,"RE: Guys night out - sorry, ladies",1
417,29,12,2,"RE: Guys night out - sorry, ladies",1
418,822,12,51,"RE: Guys night out - sorry, ladies",1
419,256,12,16,"RE: Guys night out - sorry, ladies",1
350,819,13,51,"RE: Guys night out - sorry, ladies",0.9
351,184,13,12,"RE: Guys night out - sorry, ladies",0.9
352,358,13,23,"RE: Guys night out - sorry, ladies",0.9
353,201,13,13,"RE: Guys night out - sorry, ladies",0.9
354,29,13,2,"RE: Guys night out - sorry, ladies",0.9
355,822,13,51,"RE: Guys night out - sorry, ladies",0.9
356,256,13,16,"RE: Guys night out - sorry, ladies",0.9
457,29,13,2,"RE: Guys night out - sorry, ladies",1
458,822,13,51,"RE: Guys night out - sorry, ladies",1
459,256,13,16,"RE: Guys night out - sorry, ladies",1
93,622,14,40,RE: How to Prepare for the January 20 VIP Meetings,1
94,149,14,10,RE: HASR Injection Progress,0.73
95,302,14,19,RE: How to Prepare for the January 20 VIP Meetings,1
96,648,14,41,News on VIP Visit January 20 - Please Read!,0.73
97,532,14,34,RE: HASR Injection Progress,0.73
98,41,14,3,RE: News on VIP Visit January 20 - Please Read!,0.78
99,381,14,24,RE: News on VIP Visit January 20 - Please Read!,0.78
100,577,14,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
101,399,14,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
102,499,14,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
145,149,14,10,RE: HASR Injection Progress,0.76
146,665,14,42,RE: Concert,0.74
147,417,14,27,RE: Managing perceptions about the IPO,0.71
148,532,14,34,RE: HASR Injection Progress,0.76
149,11,14,1,RE: Managing perceptions about the IPO,0.71
150,150,14,10,RE: Cased-hole inspection schedule,0.75
151,767,14,48,RE: Managing perceptions about the IPO,0.71
152,293,14,18,RE: Cased-hole inspection schedule,0.75
153,228,14,14,RE: Anyone have time to help on a project?,0.7
154,768,14,48,RE: Recommend a good vacation spot?,0.8
155,78,14,5,RE: Anyone have time to help on a project?,0.7
156,41,14,3,RE: News on VIP Visit January 20 - Please Read!,0.7
157,316,14,20,RE: Supplies,0.74
158,79,14,5,RE: Tools,0.7
159,357,14,23,RE: Tools,0.7
160,42,14,3,RE: Wellhead flow rate data,0.77
161,381,14,24,RE: News on VIP Visit January 20 - Please Read!,0.7
162,533,14,34,RE: Wellhead flow rate data,0.77
163,317,14,20,RE: Wellhead flow rate data,0.77
164,603,14,39,RE: Hackathon Friday night - my place,0.75
165,454,14,29,RE: Hackathon Friday night - my place,0.75
166,802,14,50,RE: Hackathon Friday night - my place,0.75
167,832,14,52,RE: Notification of outside visit,0.71
346,768,14,48,RE: Recommend a good vacation spot?,0.71
347,78,14,5,RE: Anyone have time to help on a project?,1
302,602,16,39,RE: Spam reports,0.73
303,41,16,3,RE: News on VIP Visit January 20 - Please Read!,0.79
304,316,16,20,RE: Supplies,0.74
305,79,16,5,RE: Tools,0.76
306,357,16,23,RE: Tools,0.76
307,381,16,24,RE: News on VIP Visit January 20 - Please Read!,0.79
308,844,16,53,RE: Safety First!,1
309,820,16,51,RE: Safety First!,1
310,821,16,51,RE: Safety First!,1
311,359,16,23,RE: Safety First!,1
312,577,16,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
313,399,16,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
314,603,16,39,RE: Hackathon Friday night - my place,0.73
315,499,16,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
316,454,16,29,RE: Hackathon Friday night - my place,0.73
317,802,16,50,RE: Hackathon Friday night - my place,0.73
204,801,18,50,Hackathon Friday night - my place,0.71
205,42,18,3,RE: Wellhead flow rate data,0.9
206,533,18,34,RE: Wellhead flow rate data,0.9
207,317,18,20,RE: Wellhead flow rate data,0.9
337,42,18,3,RE: Wellhead flow rate data,0.83
338,533,18,34,RE: Wellhead flow rate data,0.83
339,317,18,20,RE: Wellhead flow rate data,0.83
340,603,18,39,RE: Hackathon Friday night - my place,0.71
341,454,18,29,RE: Hackathon Friday night - my place,0.71
342,802,18,50,RE: Hackathon Friday night - my place,0.71
343,832,18,52,RE: Notification of outside visit,0.77
197,648,19,41,News on VIP Visit January 20 - Please Read!,0.73
198,532,19,34,RE: HASR Injection Progress,0.73
199,41,19,3,RE: News on VIP Visit January 20 - Please Read!,0.78
200,381,19,24,RE: News on VIP Visit January 20 - Please Read!,0.78
201,577,19,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
202,399,19,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
203,499,19,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
318,200,19,13,"Guys night out - sorry, ladies",1
319,819,19,51,"RE: Guys night out - sorry, ladies",0.9
320,184,19,12,"RE: Guys night out - sorry, ladies",0.9
321,358,19,23,"RE: Guys night out - sorry, ladies",0.9
322,201,19,13,"RE: Guys night out - sorry, ladies",0.9
323,29,19,2,"RE: Guys night out - sorry, ladies",0.9
324,822,19,51,"RE: Guys night out - sorry, ladies",0.9
325,256,19,16,"RE: Guys night out - sorry, ladies",0.9
374,79,20,5,RE: Tools,0.92
375,357,20,23,RE: Tools,0.92
376,844,20,53,RE: Safety First!,0.74
377,820,20,51,RE: Safety First!,0.74
378,821,20,51,RE: Safety First!,0.74
379,359,20,23,RE: Safety First!,0.74
380,577,20,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.74
381,399,20,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.74
382,499,20,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.74
479,603,20,39,RE: Hackathon Friday night - my place,0.8
480,454,20,29,RE: Hackathon Friday night - my place,0.8
481,802,20,50,RE: Hackathon Friday night - my place,0.8
482,832,20,52,RE: Notification of outside visit,0.75
228,857,22,54,RE: 2497-00 Initial flow rates,0.94
229,98,22,6,RE: 2497-00 Initial flow rates,0.94
46,686,23,43,RE: Concert,0.81
47,183,23,12,RE: Safety First!,1
48,149,23,10,RE: HASR Injection Progress,0.8
49,665,23,42,RE: Concert,0.81
50,532,23,34,RE: HASR Injection Progress,0.8
51,118,23,7,RE: Safety First!,1
52,843,23,53,RE: Safety First!,1
53,255,23,16,RE: Safety First!,1
54,602,23,39,RE: Spam reports,0.73
55,41,23,3,RE: News on VIP Visit January 20 - Please Read!,0.79
56,316,23,20,RE: Supplies,0.74
57,79,23,5,RE: Tools,0.76
58,357,23,23,RE: Tools,0.76
59,381,23,24,RE: News on VIP Visit January 20 - Please Read!,0.79
60,844,23,53,RE: Safety First!,1
61,820,23,51,RE: Safety First!,1
62,821,23,51,RE: Safety First!,1
63,359,23,23,RE: Safety First!,1
64,577,23,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
65,399,23,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
66,603,23,39,RE: Hackathon Friday night - my place,0.73
67,499,23,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
68,454,23,29,RE: Hackathon Friday night - my place,0.73
69,802,23,50,RE: Hackathon Friday night - my place,0.73
391,823,23,51,RE: Funny!!,0.84
392,119,23,7,RE: Funny!!,0.84
393,844,23,53,RE: Safety First!,0.76
394,820,23,51,RE: Safety First!,0.76
395,821,23,51,RE: Safety First!,0.76
396,359,23,23,RE: Safety First!,0.76
397,577,23,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
398,399,23,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
399,499,23,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
445,201,23,13,"RE: Guys night out - sorry, ladies",1
446,29,23,2,"RE: Guys night out - sorry, ladies",1
447,822,23,51,"RE: Guys night out - sorry, ladies",1
448,256,23,16,"RE: Guys night out - sorry, ladies",1
485,577,23,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
486,399,23,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
487,603,23,39,RE: Hackathon Friday night - my place,0.73
488,499,23,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
489,454,23,29,RE: Hackathon Friday night - my place,0.73
490,802,23,50,RE: Hackathon Friday night - my place,0.73
196,355,24,23,Tools,0.82
336,832,24,52,RE: Notification of outside visit,0.91
427,844,24,53,RE: Safety First!,0.79
428,820,24,51,RE: Safety First!,0.79
429,533,24,34,RE: Wellhead flow rate data,0.7
430,821,24,51,RE: Safety First!,0.79
431,317,24,20,RE: Wellhead flow rate data,0.7
432,359,24,23,RE: Safety First!,0.79
433,603,24,39,RE: Hackathon Friday night - my place,0.78
434,454,24,29,RE: Hackathon Friday night - my place,0.78
435,802,24,50,RE: Hackathon Friday night - my place,0.78
496,603,26,39,RE: Hackathon Friday night - my place,0.71
497,499,26,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,1
498,454,26,29,RE: Hackathon Friday night - my place,0.71
499,802,26,50,RE: Hackathon Friday night - my place,0.71
33,516,27,33,"RE: Works for me, thanks",0.86
34,416,27,27,"RE: Works for me, thanks",0.86
103,40,27,3,RE: Plants,0.71
104,750,27,46,RE: Plants,0.71
225,11,27,1,RE: Managing perceptions about the IPO,1
226,767,27,48,RE: Managing perceptions about the IPO,1
227,832,27,52,RE: Notification of outside visit,0.7
38,562,29,36,RE: When you have a minute,0.72
39,228,29,14,RE: Anyone have time to help on a project?,0.71
40,768,29,48,RE: Recommend a good vacation spot?,0.74
41,78,29,5,RE: Anyone have time to help on a project?,0.71
42,166,29,11,RE: When you have a minute,0.72
43,649,29,41,RE: When you have a minute,0.72
505,802,29,50,RE: Hackathon Friday night - my place,1
503,454,31,29,RE: Hackathon Friday night - my place,0.71
504,802,31,50,RE: Hackathon Friday night - my place,0.71
35,416,33,27,"RE: Works for me, thanks",1
36,40,33,3,RE: Plants,0.71
37,750,33,46,RE: Plants,0.71
234,118,34,7,RE: Safety First!,0.8
235,843,34,53,RE: Safety First!,0.8
236,255,34,16,RE: Safety First!,0.8
237,602,34,39,RE: Spam reports,0.72
238,41,34,3,RE: News on VIP Visit January 20 - Please Read!,0.82
239,42,34,3,RE: Wellhead flow rate data,0.74
240,381,34,24,RE: News on VIP Visit January 20 - Please Read!,0.82
241,844,34,53,RE: Safety First!,0.8
242,820,34,51,RE: Safety First!,0.8
243,533,34,34,RE: Wellhead flow rate data,0.74
244,821,34,51,RE: Safety First!,0.8
245,317,34,20,RE: Wellhead flow rate data,0.74
246,359,34,23,RE: Safety First!,0.8
247,577,34,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.73
248,399,34,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.73
249,603,34,39,RE: Hackathon Friday night - my place,0.79
250,499,34,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.73
251,454,34,29,RE: Hackathon Friday night - my place,0.79
252,802,34,50,RE: Hackathon Friday night - my place,0.79
460,98,34,6,RE: 2497-00 Initial flow rates,0.73
461,317,34,20,RE: Wellhead flow rate data,1
462,603,34,39,RE: Hackathon Friday night - my place,0.8
463,454,34,29,RE: Hackathon Friday night - my place,0.8
464,802,34,50,RE: Hackathon Friday night - my place,0.8
465,832,34,52,RE: Notification of outside visit,0.75
7,149,35,10,RE: HASR Injection Progress,0.92
8,648,35,41,News on VIP Visit January 20 - Please Read!,0.73
9,532,35,34,RE: HASR Injection Progress,0.92
10,41,35,3,RE: News on VIP Visit January 20 - Please Read!,0.74
11,381,35,24,RE: News on VIP Visit January 20 - Please Read!,0.74
12,227,36,14,RE: Training question,0.77
282,167,36,11,RE: Too funy - you have to see this...,0.94
283,650,36,41,RE: Too funy - you have to see this...,0.94
344,166,36,11,RE: When you have a minute,1
345,649,36,41,RE: When you have a minute,1
491,399,38,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,1
492,603,38,39,RE: Hackathon Friday night - my place,0.71
493,499,38,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,1
494,454,38,29,RE: Hackathon Friday night - my place,0.71
495,802,38,50,RE: Hackathon Friday night - my place,0.71
5,601,39,39,RE: Have you seen this?  New security tool,0.96
6,453,39,29,RE: Have you seen this?  New security tool,0.96
13,453,39,29,RE: Have you seen this?  New security tool,1
14,562,39,36,RE: When you have a minute,0.72
15,228,39,14,RE: Anyone have time to help on a project?,0.71
16,768,39,48,RE: Recommend a good vacation spot?,0.74
17,78,39,5,RE: Anyone have time to help on a project?,0.71
18,166,39,11,RE: When you have a minute,0.72
19,649,39,41,RE: When you have a minute,0.72
326,316,39,20,RE: Supplies,0.79
327,79,39,5,RE: Tools,0.81
328,357,39,23,RE: Tools,0.81
329,844,39,53,RE: Safety First!,0.73
330,820,39,51,RE: Safety First!,0.73
331,821,39,51,RE: Safety First!,0.73
332,359,39,23,RE: Safety First!,0.73
333,577,39,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
334,399,39,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
335,499,39,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
500,499,39,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
501,454,39,29,RE: Hackathon Friday night - my place,1
502,802,39,50,RE: Hackathon Friday night - my place,1
21,292,40,18,Wellhead flow rate data,0.77
22,150,40,10,RE: Cased-hole inspection schedule,0.93
23,293,40,18,RE: Cased-hole inspection schedule,0.93
24,42,40,3,RE: Wellhead flow rate data,0.76
25,533,40,34,RE: Wellhead flow rate data,0.76
26,317,40,20,RE: Wellhead flow rate data,0.76
105,149,40,10,RE: HASR Injection Progress,0.73
106,302,40,19,RE: How to Prepare for the January 20 VIP Meetings,1
107,648,40,41,News on VIP Visit January 20 - Please Read!,0.73
108,532,40,34,RE: HASR Injection Progress,0.73
109,41,40,3,RE: News on VIP Visit January 20 - Please Read!,0.78
110,381,40,24,RE: News on VIP Visit January 20 - Please Read!,0.78
111,577,40,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
112,399,40,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
113,499,40,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.71
0,226,41,14,RE: How to Prepare for the January 20 VIP Meetings,0.96
1,622,41,40,RE: How to Prepare for the January 20 VIP Meetings,0.96
2,302,41,19,RE: How to Prepare for the January 20 VIP Meetings,0.96
3,41,41,3,RE: News on VIP Visit January 20 - Please Read!,0.7
4,381,41,24,RE: News on VIP Visit January 20 - Please Read!,0.7
231,532,41,34,RE: HASR Injection Progress,0.74
232,41,41,3,RE: News on VIP Visit January 20 - Please Read!,0.97
233,381,41,24,RE: News on VIP Visit January 20 - Please Read!,0.97
28,686,42,43,RE: Concert,0.81
29,665,42,42,RE: Concert,0.81
208,532,42,34,RE: HASR Injection Progress,0.77
209,118,42,7,RE: Safety First!,0.81
210,843,42,53,RE: Safety First!,0.81
211,255,42,16,RE: Safety First!,0.81
212,602,42,39,RE: Spam reports,0.81
213,41,42,3,RE: News on VIP Visit January 20 - Please Read!,0.75
214,316,42,20,RE: Supplies,0.8
215,79,42,5,RE: Tools,0.86
216,357,42,23,RE: Tools,0.86
217,381,42,24,RE: News on VIP Visit January 20 - Please Read!,0.75
218,844,42,53,RE: Safety First!,0.81
219,820,42,51,RE: Safety First!,0.81
220,821,42,51,RE: Safety First!,0.81
221,359,42,23,RE: Safety First!,0.81
222,603,42,39,RE: Hackathon Friday night - my place,0.71
223,454,42,29,RE: Hackathon Friday night - my place,0.71
224,802,42,50,RE: Hackathon Friday night - my place,0.71
27,602,43,39,RE: Spam reports,0.8
70,40,43,3,RE: Plants,0.74
71,183,43,12,RE: Safety First!,0.81
72,227,43,14,RE: Training question,0.74
73,750,43,46,RE: Plants,0.74
74,149,43,10,RE: HASR Injection Progress,0.77
75,665,43,42,RE: Concert,1
76,532,43,34,RE: HASR Injection Progress,0.77
77,118,43,7,RE: Safety First!,0.81
78,843,43,53,RE: Safety First!,0.81
79,255,43,16,RE: Safety First!,0.81
80,602,43,39,RE: Spam reports,0.81
81,41,43,3,RE: News on VIP Visit January 20 - Please Read!,0.75
82,316,43,20,RE: Supplies,0.8
83,79,43,5,RE: Tools,0.86
84,357,43,23,RE: Tools,0.86
85,381,43,24,RE: News on VIP Visit January 20 - Please Read!,0.75
86,844,43,53,RE: Safety First!,0.81
87,820,43,51,RE: Safety First!,0.81
88,821,43,51,RE: Safety First!,0.81
89,359,43,23,RE: Safety First!,0.81
90,603,43,39,RE: Hackathon Friday night - my place,0.71
91,454,43,29,RE: Hackathon Friday night - my place,0.71
92,802,43,50,RE: Hackathon Friday night - my place,0.71
30,417,44,27,RE: Managing perceptions about the IPO,0.92
31,11,44,1,RE: Managing perceptions about the IPO,0.92
32,767,44,48,RE: Managing perceptions about the IPO,0.92
142,562,45,36,RE: When you have a minute,0.88
143,166,45,11,RE: When you have a minute,0.88
144,649,45,41,RE: When you have a minute,0.88
20,379,46,24,Supplies,0.8
168,665,46,42,RE: Concert,0.74
169,602,46,39,RE: Spam reports,0.72
170,316,46,20,RE: Supplies,0.89
171,79,46,5,RE: Tools,0.82
172,357,46,23,RE: Tools,0.82
424,577,46,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.98
425,399,46,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.98
426,499,46,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.98
301,832,48,52,RE: Notification of outside visit,0.7
348,78,48,5,RE: Anyone have time to help on a project?,0.71
349,832,48,52,RE: Notification of outside visit,0.72
357,42,50,3,RE: Wellhead flow rate data,0.74
358,533,50,34,RE: Wellhead flow rate data,0.74
359,317,50,20,RE: Wellhead flow rate data,0.74
360,603,50,39,RE: Hackathon Friday night - my place,0.94
361,454,50,29,RE: Hackathon Friday night - my place,0.94
362,802,50,50,RE: Hackathon Friday night - my place,0.94
400,184,51,12,"RE: Guys night out - sorry, ladies",1
401,358,51,23,"RE: Guys night out - sorry, ladies",1
402,201,51,13,"RE: Guys night out - sorry, ladies",1
403,29,51,2,"RE: Guys night out - sorry, ladies",1
404,822,51,51,"RE: Guys night out - sorry, ladies",1
405,256,51,16,"RE: Guys night out - sorry, ladies",1
449,821,51,51,RE: Safety First!,1
450,359,51,23,RE: Safety First!,1
451,577,51,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
452,399,51,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
453,603,51,39,RE: Hackathon Friday night - my place,0.73
454,499,51,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
455,454,51,29,RE: Hackathon Friday night - my place,0.73
456,802,51,50,RE: Hackathon Friday night - my place,0.73
472,359,51,23,RE: Safety First!,1
473,577,51,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
474,399,51,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
475,603,51,39,RE: Hackathon Friday night - my place,0.73
476,499,51,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
477,454,51,29,RE: Hackathon Friday night - my place,0.73
478,802,51,50,RE: Hackathon Friday night - my place,0.73
483,256,51,16,"RE: Guys night out - sorry, ladies",1
484,119,51,7,RE: Funny!!,1
284,255,53,16,RE: Safety First!,1
285,602,53,39,RE: Spam reports,0.73
286,41,53,3,RE: News on VIP Visit January 20 - Please Read!,0.79
287,316,53,20,RE: Supplies,0.74
288,79,53,5,RE: Tools,0.76
289,357,53,23,RE: Tools,0.76
290,381,53,24,RE: News on VIP Visit January 20 - Please Read!,0.79
291,844,53,53,RE: Safety First!,1
292,820,53,51,RE: Safety First!,1
293,821,53,51,RE: Safety First!,1
294,359,53,23,RE: Safety First!,1
295,577,53,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
296,399,53,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
297,603,53,39,RE: Hackathon Friday night - my place,0.73
298,499,53,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
299,454,53,29,RE: Hackathon Friday night - my place,0.73
300,802,53,50,RE: Hackathon Friday night - my place,0.73
436,820,53,51,RE: Safety First!,1
437,821,53,51,RE: Safety First!,1
438,359,53,23,RE: Safety First!,1
439,577,53,38,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
440,399,53,26,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
441,603,53,39,RE: Hackathon Friday night - my place,0.73
442,499,53,31,RE: FW: ARISE - Inspiration for Defenders of Kronos,0.72
443,454,53,29,RE: Hackathon Friday night - my place,0.73
444,802,53,50,RE: Hackathon Friday night - my place,0.73
263,43,54,3,RE: 2497-00 Perforation,0.88
420,533,54,34,RE: Wellhead flow rate data,0.73
421,43,54,3,RE: 2497-00 Perforation,0.77
422,98,54,6,RE: 2497-00 Initial flow rates,1
423,317,54,20,RE: Wellhead flow rate data,0.73
230,768,55,48,RE: Recommend a good vacation spot?,0.93
